pointid,Project,Block,Point,Year,Date,StartTime,Observer,DOY
ORBBS_609_9,ORBBS,609,9,1995,5/8/1995,7:56,"Sotak, Diane L",128
ORBBS_609_9,ORBBS,609,9,1996,5/20/1996,8:15,"Seppi, Bruce E",141
ORBBS_609_9,ORBBS,609,9,1998,6/11/1998,8:27,"Handel, Colleen M",162
ORBBS_609_9,ORBBS,609,9,1998,6/11/1998,8:27,"Troyer, Janice K",162
ORBBS_609_9,ORBBS,609,9,1998,6/11/1998,8:27,"White, Linda G ",162
ORBBS_609_9,ORBBS,609,9,1998,6/11/1998,8:27,"Parkinson, Kristina A",162
ORBBS_609_9,ORBBS,609,9,1996,5/13/1996,8:35,"Seppi, Bruce E",134
ORBBS_609_9,ORBBS,609,9,1996,6/3/1996,9:55,"Seppi, Bruce E",155
ORBBS_609_13,ORBBS,609,13,2001,6/11/2001,7:43,"Cotter, Paul A",162
ORBBS_609_13,ORBBS,609,13,2001,6/14/2001,6:56,"Senner, Nathan R",165
ORBBS_609_13,ORBBS,609,13,2002,6/11/2002,7:25,"Senner, Nathan R",162
ORBBS_609_13,ORBBS,609,13,2006,6/11/2006,7:56,"Van Hemert, Caroline R",162
ORBBS_609_13,ORBBS,609,13,2008,6/13/2008,8:56,"Pajot, Lisa M",165
ORBBS_609_13,ORBBS,609,13,2009,6/12/2009,9:47,"Handel, Colleen M",163
ORBBS_609_13,ORBBS,609,13,2010,6/11/2010,7:54,"Pajot, Lisa M",162
ORBBS_609_13,ORBBS,609,13,2011,6/11/2011,8:55,"Pajot, Lisa M",162
ORBBS_609_13,ORBBS,609,13,2011,6/18/2011,8:50,"Pajot, Lisa M",169
ORBBS_609_13,ORBBS,609,13,2013,6/11/2013,8:30,"Pajot, Lisa M",162
ORBBS_609_13,ORBBS,609,13,2015,6/11/2015,8:32,"Pajot, Lisa M",162
ORBBS_609_13,ORBBS,609,13,2017,6/11/2017,9:10,"Pajot, Lisa M",162
ORBBS_609_13,ORBBS,609,13,2018,6/10/2018,8:27,"Pajot, Lisa M",161
ORBBS_609_13,ORBBS,609,13,2019,6/10/2019,5:58,"Pajot, Lisa M",161
ORBBS_609_13,ORBBS,609,13,1995,6/11/1995,6:23,"Scher, Robert L",162
ORBBS_609_13,ORBBS,609,13,1994,6/16/1994,6:39,"Scott, Hustace  H",167
ORBBS_609_13,ORBBS,609,13,1993,6/11/1993,6:48,"Scott, Hustace  H",162
ORBBS_609_13,ORBBS,609,13,1994,5/24/1994,6:50,"Scott, Hustace  H",144
ORBBS_609_13,ORBBS,609,13,1993,6/1/1993,6:52,"Scott, Hustace  H",152
ORBBS_609_13,ORBBS,609,13,1993,6/24/1993,6:52,"Scott, Hustace  H",175
ORBBS_609_13,ORBBS,609,13,1994,6/22/1994,6:53,"Scott, Hustace  H",173
ORBBS_609_13,ORBBS,609,13,1994,5/29/1994,7:08,"Scott, Hustace  H",149
ORBBS_609_13,ORBBS,609,13,1997,6/11/1997,7:25,"deZeeuw, Maureen L",162
ORBBS_609_13,ORBBS,609,13,1995,6/25/1995,7:32,"Sotak, Diane L",176
ORBBS_609_13,ORBBS,609,13,1994,5/19/1994,7:45,"Scott, Hustace  H",139
ORBBS_609_13,ORBBS,609,13,1994,5/5/1994,7:52,"Scott, Hustace  H",125
ORBBS_609_13,ORBBS,609,13,2000,6/21/2000,7:54,"Senner, Nathan R",173
ORBBS_609_13,ORBBS,609,13,1994,5/8/1994,8:02,"Scott, Hustace  H",128
ORBBS_609_13,ORBBS,609,13,1995,6/2/1995,8:10,"Matsuoka, Steve M",153
ORBBS_609_13,ORBBS,609,13,1994,5/13/1994,8:14,"Scott, Hustace  H",133
ORBBS_609_13,ORBBS,609,13,1995,5/18/1995,8:34,"Sotak, Diane L",138
ORBBS_609_13,ORBBS,609,13,1996,6/10/1996,8:35,"Seppi, Bruce E",162
ORBBS_609_13,ORBBS,609,13,1999,6/11/1999,8:40,"Bartecchi, Kristen M",162
ORBBS_609_13,ORBBS,609,13,1996,5/20/1996,8:55,"Seppi, Bruce E",141
ORBBS_609_13,ORBBS,609,13,1995,5/8/1995,9:05,"Sotak, Diane L",128
ORBBS_609_13,ORBBS,609,13,1996,5/13/1996,9:20,"Seppi, Bruce E",134
ORBBS_609_13,ORBBS,609,13,1994,7/1/1994,9:45,"Krajcirik, Lisa M",182
ORBBS_609_13,ORBBS,609,13,1998,6/11/1998,10:23,"Handel, Colleen M",162
ORBBS_609_13,ORBBS,609,13,1998,6/11/1998,10:23,"Troyer, Janice K",162
ORBBS_609_13,ORBBS,609,13,1998,6/11/1998,10:23,"White, Linda G ",162
ORBBS_609_13,ORBBS,609,13,1998,6/11/1998,10:23,"Parkinson, Kristina A",162
ORBBS_609_13,ORBBS,609,13,1996,6/3/1996,10:44,"Seppi, Bruce E",155
ORBBS_606_4,ORBBS,606,4,2001,6/15/2001,5:31,"Senner, Nathan R",166
ORBBS_606_4,ORBBS,606,4,2002,6/17/2002,4:54,"Senner, Nathan R",168
ORBBS_606_4,ORBBS,606,4,2004,6/14/2004,6:16,"Handel, Colleen M",166
ORBBS_606_4,ORBBS,606,4,2006,6/17/2006,6:54,"Handel, Colleen M",168
ORBBS_606_4,ORBBS,606,4,2008,6/20/2008,6:05,"Handel, Colleen M",172
ORBBS_606_4,ORBBS,606,4,2010,6/24/2010,6:24,"Handel, Colleen M",175
ORBBS_606_4,ORBBS,606,4,2013,6/19/2013,6:47,"Handel, Colleen M",170
ORBBS_606_4,ORBBS,606,4,2014,6/20/2014,5:37,"Handel, Colleen M",171
ORBBS_606_4,ORBBS,606,4,2016,6/17/2016,5:49,"Handel, Colleen M",169
ORBBS_606_4,ORBBS,606,4,2018,6/26/2018,5:46,"Handel, Colleen M",177
ORBBS_606_4,ORBBS,606,4,2020,6/18/2020,6:00,"Handel, Colleen M",170
ORBBS_606_4,ORBBS,606,4,1995,6/20/1995,5:05,"deZeeuw, Maureen L",171
ORBBS_606_4,ORBBS,606,4,1993,6/16/1993,5:26,"deZeeuw, Maureen L",167
ORBBS_606_4,ORBBS,606,4,1999,6/17/1999,5:30,"Handel, Colleen M",168
ORBBS_606_4,ORBBS,606,4,2000,6/20/2000,5:36,"Handel, Colleen M",172
ORBBS_606_4,ORBBS,606,4,1994,6/12/1994,5:38,"deZeeuw, Maureen L",163
ORBBS_606_4,ORBBS,606,4,1996,6/19/1996,5:50,"Handel, Colleen M",171
ORBBS_606_4,ORBBS,606,4,1997,6/13/1997,5:54,"Handel, Colleen M",164
ORBBS_606_4,ORBBS,606,4,1998,6/18/1998,6:21,"Handel, Colleen M",169
ORBBS_606_4,ORBBS,606,4,1993,7/1/1993,6:32,"Handel, Colleen M",182
ORBBS_609_12,ORBBS,609,12,2001,6/11/2001,7:33,"Cotter, Paul A",162
ORBBS_609_12,ORBBS,609,12,2001,6/14/2001,6:46,"Senner, Nathan R",165
ORBBS_609_12,ORBBS,609,12,2002,6/11/2002,7:13,"Senner, Nathan R",162
ORBBS_609_12,ORBBS,609,12,2006,6/11/2006,7:36,"Van Hemert, Caroline R",162
ORBBS_609_12,ORBBS,609,12,2008,6/13/2008,8:41,"Pajot, Lisa M",165
ORBBS_609_12,ORBBS,609,12,2009,6/12/2009,9:29,"Handel, Colleen M",163
ORBBS_609_12,ORBBS,609,12,2010,6/11/2010,7:40,"Pajot, Lisa M",162
ORBBS_609_12,ORBBS,609,12,2011,6/11/2011,8:38,"Pajot, Lisa M",162
ORBBS_609_12,ORBBS,609,12,2011,6/18/2011,8:30,"Pajot, Lisa M",169
ORBBS_609_12,ORBBS,609,12,2013,6/11/2013,8:15,"Pajot, Lisa M",162
ORBBS_609_12,ORBBS,609,12,2015,6/11/2015,8:18,"Pajot, Lisa M",162
ORBBS_609_12,ORBBS,609,12,2017,6/11/2017,8:54,"Pajot, Lisa M",162
ORBBS_609_12,ORBBS,609,12,2018,6/10/2018,8:13,"Pajot, Lisa M",161
ORBBS_609_12,ORBBS,609,12,2019,6/10/2019,5:39,"Pajot, Lisa M",161
ORBBS_609_12,ORBBS,609,12,1995,6/11/1995,6:16,"Scher, Robert L",162
ORBBS_609_12,ORBBS,609,12,1994,6/16/1994,6:29,"Scott, Hustace  H",167
ORBBS_609_12,ORBBS,609,12,1993,6/11/1993,6:40,"Scott, Hustace  H",162
ORBBS_609_12,ORBBS,609,12,1993,6/24/1993,6:40,"Scott, Hustace  H",175
ORBBS_609_12,ORBBS,609,12,1994,5/24/1994,6:42,"Scott, Hustace  H",144
ORBBS_609_12,ORBBS,609,12,1994,6/22/1994,6:43,"Scott, Hustace  H",173
ORBBS_609_12,ORBBS,609,12,1993,6/1/1993,6:43,"Scott, Hustace  H",152
ORBBS_609_12,ORBBS,609,12,1994,5/29/1994,6:54,"Scott, Hustace  H",149
ORBBS_609_12,ORBBS,609,12,1997,6/11/1997,7:10,"deZeeuw, Maureen L",162
ORBBS_609_12,ORBBS,609,12,1995,6/25/1995,7:20,"Sotak, Diane L",176
ORBBS_609_12,ORBBS,609,12,1994,5/19/1994,7:36,"Scott, Hustace  H",139
ORBBS_609_12,ORBBS,609,12,1994,5/5/1994,7:41,"Scott, Hustace  H",125
ORBBS_609_12,ORBBS,609,12,2000,6/21/2000,7:44,"Senner, Nathan R",173
ORBBS_609_12,ORBBS,609,12,1994,5/8/1994,7:54,"Scott, Hustace  H",128
ORBBS_609_12,ORBBS,609,12,1995,6/2/1995,7:56,"Matsuoka, Steve M",153
ORBBS_609_12,ORBBS,609,12,1994,5/13/1994,8:05,"Scott, Hustace  H",133
ORBBS_609_12,ORBBS,609,12,1999,6/11/1999,8:12,"Bartecchi, Kristen M",162
ORBBS_609_12,ORBBS,609,12,1995,5/18/1995,8:20,"Sotak, Diane L",138
ORBBS_609_12,ORBBS,609,12,1996,6/10/1996,8:24,"Seppi, Bruce E",162
ORBBS_609_12,ORBBS,609,12,1996,5/20/1996,8:45,"Seppi, Bruce E",141
ORBBS_609_12,ORBBS,609,12,1995,5/8/1995,8:51,"Sotak, Diane L",128
ORBBS_609_12,ORBBS,609,12,1996,5/13/1996,9:10,"Seppi, Bruce E",134
ORBBS_609_12,ORBBS,609,12,1994,7/1/1994,9:35,"Krajcirik, Lisa M",182
ORBBS_609_12,ORBBS,609,12,1998,6/11/1998,9:49,"Handel, Colleen M",162
ORBBS_609_12,ORBBS,609,12,1998,6/11/1998,9:49,"Troyer, Janice K",162
ORBBS_609_12,ORBBS,609,12,1998,6/11/1998,9:49,"White, Linda G ",162
ORBBS_609_12,ORBBS,609,12,1998,6/11/1998,9:50,"Parkinson, Kristina A",162
ORBBS_609_12,ORBBS,609,12,1996,6/3/1996,10:32,"Seppi, Bruce E",155
ORBBS_606_3,ORBBS,606,3,2001,6/15/2001,5:20,"Senner, Nathan R",166
ORBBS_606_3,ORBBS,606,3,2002,6/17/2002,4:43,"Senner, Nathan R",168
ORBBS_606_3,ORBBS,606,3,2004,6/14/2004,5:47,"Handel, Colleen M",166
ORBBS_606_3,ORBBS,606,3,2006,6/17/2006,6:11,"Handel, Colleen M",168
ORBBS_606_3,ORBBS,606,3,2008,6/20/2008,5:37,"Handel, Colleen M",172
ORBBS_606_3,ORBBS,606,3,2010,6/24/2010,6:00,"Handel, Colleen M",175
ORBBS_606_3,ORBBS,606,3,2013,6/19/2013,6:24,"Handel, Colleen M",170
ORBBS_606_3,ORBBS,606,3,2014,6/20/2014,5:14,"Handel, Colleen M",171
ORBBS_606_3,ORBBS,606,3,2016,6/17/2016,5:22,"Handel, Colleen M",169
ORBBS_606_3,ORBBS,606,3,2018,6/26/2018,5:24,"Handel, Colleen M",177
ORBBS_606_3,ORBBS,606,3,2020,6/18/2020,5:34,"Handel, Colleen M",170
ORBBS_606_3,ORBBS,606,3,1995,6/20/1995,4:49,"deZeeuw, Maureen L",171
ORBBS_606_3,ORBBS,606,3,1993,6/16/1993,5:01,"deZeeuw, Maureen L",167
ORBBS_606_3,ORBBS,606,3,1999,6/17/1999,5:12,"Handel, Colleen M",168
ORBBS_606_3,ORBBS,606,3,2000,6/20/2000,5:19,"Handel, Colleen M",172
ORBBS_606_3,ORBBS,606,3,1994,6/12/1994,5:23,"deZeeuw, Maureen L",163
ORBBS_606_3,ORBBS,606,3,1996,6/19/1996,5:23,"Handel, Colleen M",171
ORBBS_606_3,ORBBS,606,3,1997,6/13/1997,5:36,"Handel, Colleen M",164
ORBBS_606_3,ORBBS,606,3,1998,6/18/1998,5:42,"Handel, Colleen M",169
ORBBS_606_3,ORBBS,606,3,1993,7/1/1993,6:02,"Handel, Colleen M",182
ORBBS_609_1,ORBBS,609,1,2001,6/11/2001,4:42,"Cotter, Paul A",162
ORBBS_609_1,ORBBS,609,1,2001,6/14/2001,4:31,"Senner, Nathan R",165
ORBBS_609_1,ORBBS,609,1,2002,6/11/2002,4:28,"Senner, Nathan R",162
ORBBS_609_1,ORBBS,609,1,2006,6/11/2006,4:40,"Van Hemert, Caroline R",162
ORBBS_609_1,ORBBS,609,1,2008,6/13/2008,5:00,"Pajot, Lisa M",165
ORBBS_609_1,ORBBS,609,1,2009,6/12/2009,4:45,"Handel, Colleen M",163
ORBBS_609_1,ORBBS,609,1,2010,6/11/2010,4:33,"Pajot, Lisa M",162
ORBBS_609_1,ORBBS,609,1,2011,6/11/2011,4:53,"Pajot, Lisa M",162
ORBBS_609_1,ORBBS,609,1,2011,6/18/2011,4:37,"Pajot, Lisa M",169
ORBBS_609_1,ORBBS,609,1,2013,6/11/2013,4:45,"Pajot, Lisa M",162
ORBBS_609_1,ORBBS,609,1,2015,6/11/2015,5:01,"Pajot, Lisa M",162
ORBBS_609_1,ORBBS,609,1,2017,6/11/2017,4:38,"Pajot, Lisa M",162
ORBBS_609_1,ORBBS,609,1,2018,6/10/2018,4:44,"Pajot, Lisa M",161
ORBBS_609_1,ORBBS,609,1,2019,6/10/2019,6:19,"Pajot, Lisa M",161
ORBBS_609_1,ORBBS,609,1,1995,6/25/1995,4:28,"Sotak, Diane L",176
ORBBS_609_1,ORBBS,609,1,1994,7/1/1994,4:32,"Krajcirik, Lisa M",182
ORBBS_609_1,ORBBS,609,1,1993,6/11/1993,4:34,"Scott, Hustace  H",162
ORBBS_609_1,ORBBS,609,1,1994,6/16/1994,4:35,"Scott, Hustace  H",167
ORBBS_609_1,ORBBS,609,1,1993,6/1/1993,4:36,"Scott, Hustace  H",152
ORBBS_609_1,ORBBS,609,1,1993,6/24/1993,4:37,"Scott, Hustace  H",175
ORBBS_609_1,ORBBS,609,1,1997,6/11/1997,4:39,"deZeeuw, Maureen L",162
ORBBS_609_1,ORBBS,609,1,1995,6/11/1995,4:41,"Scher, Robert L",162
ORBBS_609_1,ORBBS,609,1,1999,6/11/1999,4:45,"Bartecchi, Kristen M",162
ORBBS_609_1,ORBBS,609,1,1998,6/11/1998,4:45,"Handel, Colleen M",162
ORBBS_609_1,ORBBS,609,1,1998,6/11/1998,4:45,"Troyer, Janice K",162
ORBBS_609_1,ORBBS,609,1,1998,6/11/1998,4:45,"White, Linda G ",162
ORBBS_609_1,ORBBS,609,1,1995,6/2/1995,4:45,"Matsuoka, Steve M",153
ORBBS_609_1,ORBBS,609,1,1998,6/11/1998,4:47,"Parkinson, Kristina A",162
ORBBS_609_1,ORBBS,609,1,1994,5/24/1994,4:54,"Scott, Hustace  H",144
ORBBS_609_1,ORBBS,609,1,1994,5/29/1994,4:55,"Scott, Hustace  H",149
ORBBS_609_1,ORBBS,609,1,1994,6/22/1994,4:58,"Scott, Hustace  H",173
ORBBS_609_1,ORBBS,609,1,1995,5/18/1995,5:15,"Sotak, Diane L",138
ORBBS_609_1,ORBBS,609,1,2000,6/21/2000,5:20,"Senner, Nathan R",173
ORBBS_609_1,ORBBS,609,1,1994,5/19/1994,5:46,"Scott, Hustace  H",139
ORBBS_609_1,ORBBS,609,1,1994,5/13/1994,5:47,"Scott, Hustace  H",133
ORBBS_609_1,ORBBS,609,1,1994,5/8/1994,5:48,"Scott, Hustace  H",128
ORBBS_609_1,ORBBS,609,1,1995,5/8/1995,5:49,"Sotak, Diane L",128
ORBBS_609_1,ORBBS,609,1,1994,5/5/1994,5:50,"Scott, Hustace  H",125
ORBBS_609_1,ORBBS,609,1,1996,6/10/1996,6:15,"Seppi, Bruce E",162
ORBBS_609_1,ORBBS,609,1,1996,5/13/1996,6:51,"Seppi, Bruce E",134
ORBBS_609_1,ORBBS,609,1,1996,5/20/1996,6:53,"Seppi, Bruce E",141
ORBBS_609_1,ORBBS,609,1,1996,6/3/1996,8:07,"Seppi, Bruce E",155
ORBBS_606_2,ORBBS,606,2,2001,6/15/2001,5:00,"Senner, Nathan R",166
ORBBS_606_2,ORBBS,606,2,2002,6/17/2002,4:30,"Senner, Nathan R",168
ORBBS_606_2,ORBBS,606,2,2004,6/14/2004,5:25,"Handel, Colleen M",166
ORBBS_606_2,ORBBS,606,2,2006,6/17/2006,5:49,"Handel, Colleen M",168
ORBBS_606_2,ORBBS,606,2,2008,6/20/2008,5:16,"Handel, Colleen M",172
ORBBS_606_2,ORBBS,606,2,2010,6/24/2010,5:28,"Handel, Colleen M",175
ORBBS_606_2,ORBBS,606,2,2013,6/19/2013,6:03,"Handel, Colleen M",170
ORBBS_606_2,ORBBS,606,2,2014,6/20/2014,4:51,"Handel, Colleen M",171
ORBBS_606_2,ORBBS,606,2,2016,6/17/2016,4:54,"Handel, Colleen M",169
ORBBS_606_2,ORBBS,606,2,2018,6/26/2018,4:54,"Handel, Colleen M",177
ORBBS_606_2,ORBBS,606,2,2020,6/18/2020,5:08,"Handel, Colleen M",170
ORBBS_606_2,ORBBS,606,2,1995,6/20/1995,4:38,"deZeeuw, Maureen L",171
ORBBS_606_2,ORBBS,606,2,1993,6/16/1993,4:46,"deZeeuw, Maureen L",167
ORBBS_606_2,ORBBS,606,2,1999,6/17/1999,4:56,"Handel, Colleen M",168
ORBBS_606_2,ORBBS,606,2,1996,6/19/1996,5:02,"Handel, Colleen M",171
ORBBS_606_2,ORBBS,606,2,2000,6/20/2000,5:04,"Handel, Colleen M",172
ORBBS_606_2,ORBBS,606,2,1994,6/12/1994,5:08,"deZeeuw, Maureen L",163
ORBBS_606_2,ORBBS,606,2,1997,6/13/1997,5:09,"Handel, Colleen M",164
ORBBS_606_2,ORBBS,606,2,1998,6/18/1998,5:13,"Handel, Colleen M",169
ORBBS_606_2,ORBBS,606,2,1993,7/1/1993,5:47,"Handel, Colleen M",182
ORBBS_609_10,ORBBS,609,10,2001,6/11/2001,7:04,"Cotter, Paul A",162
ORBBS_609_10,ORBBS,609,10,2001,6/14/2001,6:20,"Senner, Nathan R",165
ORBBS_609_10,ORBBS,609,10,2002,6/11/2002,6:45,"Senner, Nathan R",162
ORBBS_609_10,ORBBS,609,10,2006,6/11/2006,7:08,"Van Hemert, Caroline R",162
ORBBS_609_10,ORBBS,609,10,2008,6/13/2008,8:01,"Pajot, Lisa M",165
ORBBS_609_10,ORBBS,609,10,2009,6/12/2009,8:46,"Handel, Colleen M",163
ORBBS_609_10,ORBBS,609,10,2010,6/11/2010,7:06,"Pajot, Lisa M",162
ORBBS_609_10,ORBBS,609,10,2011,6/11/2011,7:58,"Pajot, Lisa M",162
ORBBS_609_10,ORBBS,609,10,2011,6/18/2011,7:45,"Pajot, Lisa M",169
ORBBS_609_10,ORBBS,609,10,2013,6/11/2013,7:41,"Pajot, Lisa M",162
ORBBS_609_10,ORBBS,609,10,2015,6/11/2015,7:42,"Pajot, Lisa M",162
ORBBS_609_10,ORBBS,609,10,2017,6/11/2017,8:21,"Pajot, Lisa M",162
ORBBS_609_10,ORBBS,609,10,2018,6/10/2018,7:35,"Pajot, Lisa M",161
ORBBS_609_10,ORBBS,609,10,2019,6/10/2019,4:55,"Pajot, Lisa M",161
ORBBS_609_10,ORBBS,609,10,1995,6/11/1995,5:58,"Scher, Robert L",162
ORBBS_609_10,ORBBS,609,10,1994,6/16/1994,6:04,"Scott, Hustace  H",167
ORBBS_609_10,ORBBS,609,10,1993,6/11/1993,6:07,"Scott, Hustace  H",162
ORBBS_609_10,ORBBS,609,10,1993,6/24/1993,6:15,"Scott, Hustace  H",175
ORBBS_609_10,ORBBS,609,10,1993,6/1/1993,6:16,"Scott, Hustace  H",152
ORBBS_609_10,ORBBS,609,10,1994,5/24/1994,6:19,"Scott, Hustace  H",144
ORBBS_609_10,ORBBS,609,10,1994,6/22/1994,6:22,"Scott, Hustace  H",173
ORBBS_609_10,ORBBS,609,10,1994,5/29/1994,6:27,"Scott, Hustace  H",149
ORBBS_609_10,ORBBS,609,10,1997,6/11/1997,6:41,"deZeeuw, Maureen L",162
ORBBS_609_10,ORBBS,609,10,1995,6/25/1995,6:50,"Sotak, Diane L",176
ORBBS_609_10,ORBBS,609,10,1995,6/2/1995,7:13,"Matsuoka, Steve M",153
ORBBS_609_10,ORBBS,609,10,1994,5/19/1994,7:15,"Scott, Hustace  H",139
ORBBS_609_10,ORBBS,609,10,1994,5/5/1994,7:21,"Scott, Hustace  H",125
ORBBS_609_10,ORBBS,609,10,2000,6/21/2000,7:21,"Senner, Nathan R",173
ORBBS_609_10,ORBBS,609,10,1994,5/8/1994,7:28,"Scott, Hustace  H",128
ORBBS_609_10,ORBBS,609,10,1994,5/13/1994,7:30,"Scott, Hustace  H",133
ORBBS_609_10,ORBBS,609,10,1995,5/18/1995,7:31,"Sotak, Diane L",138
ORBBS_609_10,ORBBS,609,10,1999,6/11/1999,7:42,"Bartecchi, Kristen M",162
ORBBS_609_10,ORBBS,609,10,1996,6/10/1996,7:57,"Seppi, Bruce E",162
ORBBS_609_10,ORBBS,609,10,1995,5/8/1995,8:14,"Sotak, Diane L",128
ORBBS_609_10,ORBBS,609,10,1994,7/1/1994,8:18,"Krajcirik, Lisa M",182
ORBBS_609_10,ORBBS,609,10,1996,5/20/1996,8:25,"Seppi, Bruce E",141
ORBBS_609_10,ORBBS,609,10,1996,5/13/1996,8:44,"Seppi, Bruce E",134
ORBBS_609_10,ORBBS,609,10,1998,6/11/1998,8:52,"Handel, Colleen M",162
ORBBS_609_10,ORBBS,609,10,1998,6/11/1998,8:52,"Troyer, Janice K",162
ORBBS_609_10,ORBBS,609,10,1998,6/11/1998,8:52,"White, Linda G ",162
ORBBS_609_10,ORBBS,609,10,1998,6/11/1998,8:52,"Parkinson, Kristina A",162
ORBBS_609_10,ORBBS,609,10,1996,6/3/1996,10:04,"Seppi, Bruce E",155
ORBBS_609_11,ORBBS,609,11,2001,6/11/2001,7:14,"Cotter, Paul A",162
ORBBS_609_11,ORBBS,609,11,2001,6/14/2001,6:31,"Senner, Nathan R",165
ORBBS_609_11,ORBBS,609,11,2002,6/11/2002,6:58,"Senner, Nathan R",162
ORBBS_609_11,ORBBS,609,11,2006,6/11/2006,7:23,"Van Hemert, Caroline R",162
ORBBS_609_11,ORBBS,609,11,2008,6/13/2008,8:18,"Pajot, Lisa M",165
ORBBS_609_11,ORBBS,609,11,2009,6/12/2009,9:06,"Handel, Colleen M",163
ORBBS_609_11,ORBBS,609,11,2010,6/11/2010,7:21,"Pajot, Lisa M",162
ORBBS_609_11,ORBBS,609,11,2011,6/11/2011,8:16,"Pajot, Lisa M",162
ORBBS_609_11,ORBBS,609,11,2011,6/18/2011,8:03,"Pajot, Lisa M",169
ORBBS_609_11,ORBBS,609,11,2013,6/11/2013,7:57,"Pajot, Lisa M",162
ORBBS_609_11,ORBBS,609,11,2015,6/11/2015,7:57,"Pajot, Lisa M",162
ORBBS_609_11,ORBBS,609,11,2017,6/11/2017,8:35,"Pajot, Lisa M",162
ORBBS_609_11,ORBBS,609,11,2018,6/10/2018,7:52,"Pajot, Lisa M",161
ORBBS_609_11,ORBBS,609,11,2019,6/10/2019,5:16,"Pajot, Lisa M",161
ORBBS_609_11,ORBBS,609,11,1995,6/11/1995,6:06,"Scher, Robert L",162
ORBBS_609_11,ORBBS,609,11,1994,6/16/1994,6:15,"Scott, Hustace  H",167
ORBBS_609_11,ORBBS,609,11,1993,6/24/1993,6:25,"Scott, Hustace  H",175
ORBBS_609_11,ORBBS,609,11,1993,6/11/1993,6:26,"Scott, Hustace  H",162
ORBBS_609_11,ORBBS,609,11,1993,6/1/1993,6:28,"Scott, Hustace  H",152
ORBBS_609_11,ORBBS,609,11,1994,5/24/1994,6:29,"Scott, Hustace  H",144
ORBBS_609_11,ORBBS,609,11,1994,6/22/1994,6:33,"Scott, Hustace  H",173
ORBBS_609_11,ORBBS,609,11,1994,5/29/1994,6:40,"Scott, Hustace  H",149
ORBBS_609_11,ORBBS,609,11,1997,6/11/1997,6:55,"deZeeuw, Maureen L",162
ORBBS_609_11,ORBBS,609,11,1995,6/25/1995,7:04,"Sotak, Diane L",176
ORBBS_609_11,ORBBS,609,11,1994,5/19/1994,7:26,"Scott, Hustace  H",139
ORBBS_609_11,ORBBS,609,11,1994,5/5/1994,7:31,"Scott, Hustace  H",125
ORBBS_609_11,ORBBS,609,11,2000,6/21/2000,7:32,"Senner, Nathan R",173
ORBBS_609_11,ORBBS,609,11,1995,6/2/1995,7:35,"Matsuoka, Steve M",153
ORBBS_609_11,ORBBS,609,11,1994,5/8/1994,7:40,"Scott, Hustace  H",128
ORBBS_609_11,ORBBS,609,11,1994,5/13/1994,7:42,"Scott, Hustace  H",133
ORBBS_609_11,ORBBS,609,11,1995,5/18/1995,7:47,"Sotak, Diane L",138
ORBBS_609_11,ORBBS,609,11,1999,6/11/1999,7:55,"Bartecchi, Kristen M",162
ORBBS_609_11,ORBBS,609,11,1996,6/10/1996,8:07,"Seppi, Bruce E",162
ORBBS_609_11,ORBBS,609,11,1995,5/8/1995,8:29,"Sotak, Diane L",128
ORBBS_609_11,ORBBS,609,11,1996,5/20/1996,8:32,"Seppi, Bruce E",141
ORBBS_609_11,ORBBS,609,11,1996,5/13/1996,8:55,"Seppi, Bruce E",134
ORBBS_609_11,ORBBS,609,11,1998,6/11/1998,9:24,"Handel, Colleen M",162
ORBBS_609_11,ORBBS,609,11,1998,6/11/1998,9:24,"Troyer, Janice K",162
ORBBS_609_11,ORBBS,609,11,1998,6/11/1998,9:24,"White, Linda G ",162
ORBBS_609_11,ORBBS,609,11,1998,6/11/1998,9:24,"Parkinson, Kristina A",162
ORBBS_609_11,ORBBS,609,11,1994,7/1/1994,9:26,"Krajcirik, Lisa M",182
ORBBS_609_11,ORBBS,609,11,1996,6/3/1996,10:19,"Seppi, Bruce E",155
ORBBS_606_1,ORBBS,606,1,2001,6/15/2001,4:46,"Senner, Nathan R",166
ORBBS_606_1,ORBBS,606,1,2002,6/17/2002,4:17,"Senner, Nathan R",168
ORBBS_606_1,ORBBS,606,1,2004,6/14/2004,5:03,"Handel, Colleen M",166
ORBBS_606_1,ORBBS,606,1,2006,6/17/2006,5:18,"Handel, Colleen M",168
ORBBS_606_1,ORBBS,606,1,2008,6/20/2008,4:48,"Handel, Colleen M",172
ORBBS_606_1,ORBBS,606,1,2010,6/24/2010,4:58,"Handel, Colleen M",175
ORBBS_606_1,ORBBS,606,1,2013,6/19/2013,5:24,"Handel, Colleen M",170
ORBBS_606_1,ORBBS,606,1,2014,6/20/2014,4:24,"Handel, Colleen M",171
ORBBS_606_1,ORBBS,606,1,2016,6/17/2016,4:27,"Handel, Colleen M",169
ORBBS_606_1,ORBBS,606,1,2018,6/26/2018,4:30,"Handel, Colleen M",177
ORBBS_606_1,ORBBS,606,1,2020,6/18/2020,4:47,"Handel, Colleen M",170
ORBBS_606_1,ORBBS,606,1,1993,6/16/1993,4:24,"deZeeuw, Maureen L",167
ORBBS_606_1,ORBBS,606,1,1995,6/20/1995,4:26,"deZeeuw, Maureen L",171
ORBBS_606_1,ORBBS,606,1,1998,6/18/1998,4:30,"Handel, Colleen M",169
